description,item,first_word,second_word,item_shorthand_desc,sentence_word_match,sentence_word_source,sentence_word_score,sentence_word_match_Q,sentence_word_source_Q,sentence_word_score_Q,shorthand_word_match,shorthand_word_source,shorthand_word_score,shorthand_word_match_Q,shorthand_word_source_Q,shorthand_word_score_Q,max_score,best_source,best_match,portion_size
Fat that is spread (thin amount) onto baguette: ticked hard margarine (hard block margarine in wrapper),bread_baguette_spread_hardmarg_thin,bread,baguette,bread baguette spread hardmarg thin,MARGARINE*,petersson,53.584325313568115,Block margarine,scheelbeek,72.67774939537048,Wholemeal bread,scheelbeek,45.35796642303467,Other bread,scheelbeek,74.67173337936401,74.67173337936401,shorthand_word_score_Q,Other bread,10
Fat that is spread (medium amount) onto baguette: ticked cholesterol lowering olive spread e.g Benecol/Flora pro active olive spread,bread_baguette_spread_olive_chol_med,bread,baguette,bread baguette spread olive chol med,Other vegetable fats and oils,scheelbeek,59.16450619697571,Polyunsaturated low fat spread,scheelbeek,74.98667836,OLIVE OIL,petersson,48.02711009979248,Olives,eustachio,72.95774817466736,74.98667836,sentence_word_score_Q,Polyunsaturated low fat spread,10
Fat that is spread (thick amount) onto baguette: ticked cholesterol lowering olive spread e.g Benecol/Flora pro active olive spread,bread_baguette_spread_olive_chol_thick,bread,baguette,bread baguette spread olive chol thick,Other vegetable fats and oils,scheelbeek,59.401947259902954,Low fat spread not polyunsaturated,scheelbeek,76.30154490470886,BREAD PLAIN**,petersson,44.58966553211212,Olives,eustachio,73.39134812355042,76.30154490470886,sentence_word_score_Q,Low fat spread not polyunsaturated,12
Fat that is spread (thin amount) onto baguette: ticked cholesterol lowering olive spread e.g Benecol/Flora pro active olive spread,bread_baguette_spread_olive_chol_thin,bread,baguette,bread baguette spread olive chol thin,Other vegetable fats and oils,scheelbeek,59.68852639198303,Polyunsaturated low fat spread,scheelbeek,77.42174268,OLIVE OIL,petersson,45.64678370952606,Olives,eustachio,72.69522547721863,77.42174268,sentence_word_score_Q,Polyunsaturated low fat spread,7
Fat that is spread (medium amount) onto baguette: ticked olive spread but not specified amount of fat,bread_baguette_spread_olive_dunno_med,bread,baguette,bread baguette spread olive dunno med,Low fat spread not polyunsaturated total,eustachio,56.977176666259766,Low fat spread not polyunsaturated,scheelbeek,74.28320646286011,OLIVE OIL,petersson,54.85755205154419,Other bread,scheelbeek,72.60292768478394,74.28320646286011,sentence_word_score_Q,Low fat spread not polyunsaturated,10
Fat that is spread (thick amount) onto baguette: ticked olive spread but not specified amount of fat,bread_baguette_spread_olive_dunno_thick,bread,baguette,bread baguette spread olive dunno thick,Low fat spread not polyunsaturated total,eustachio,56.54148459434509,Low fat spread not polyunsaturated,scheelbeek,73.83693457,OLIVE OIL,petersson,52.30473875999451,Olives,eustachio,71.73078656196594,73.83693457,sentence_word_score_Q,Low fat spread not polyunsaturated,12
Fat that is spread (thin amount) onto baguette: ticked olive spread but not specified amount of fat,bread_baguette_spread_olive_dunno_thin,bread,baguette,bread baguette spread olive dunno thin,Low fat spread not polyunsaturated total,eustachio,57.82220959663391,Reduced fat spread (not polyunsaturated),scheelbeek,75.45573115348816,OLIVE OIL,petersson,53.50887179374695,Olives,eustachio,72.60368466377258,75.45573115348816,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),7
Fat that is spread (medium amount) onto baguette: ticked olive spread with normal amount of % fat,bread_baguette_spread_olive_fat_med,bread,baguette,bread baguette spread olive fat med,Low fat spread not polyunsaturated total,eustachio,54.01155352592468,Reduced fat spread (not polyunsaturated),scheelbeek,75.43469667434692,OLIVE OIL,petersson,54.11344766616821,Block margarine,scheelbeek,69.79091167449951,75.43469667434692,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),10
Fat that is spread (thick amount) onto baguette: ticked olive spread with normal amount of % fat,bread_baguette_spread_olive_fat_thick,bread,baguette,bread baguette spread olive fat thick,Low fat spread not polyunsaturated,scheelbeek,53.79155278205872,Reduced fat spread (not polyunsaturated),scheelbeek,74.95213150978088,Polyunsaturated low fat spread,scheelbeek,50.55941343307495,Block margarine,scheelbeek,67.85668134689331,74.95213150978088,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),12
Fat that is spread (thin amount) onto baguette: ticked olive spread with normal amount of % fat,bread_baguette_spread_olive_fat_thin,bread,baguette,bread baguette spread olive fat thin,Low fat spread not polyunsaturated,scheelbeek,55.262166261672974,Reduced fat spread (not polyunsaturated),scheelbeek,77.036798,Reduced fat spread (not polyunsaturated),scheelbeek,52.409785985946655,Wholemeal bread,scheelbeek,69.52790618,77.036798,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),7
"Fat that is spread (medium amount) onto baguette: ticked olive spread, low fat",bread_baguette_spread_olive_lowfat_med,bread,baguette,bread baguette spread olive lowfat med,Low fat spread not polyunsaturated,scheelbeek,56.64013028144837,Polyunsaturated low fat spread,scheelbeek,72.64562249183655,OLIVE OIL,petersson,53.54061126708984,Polyunsaturated low fat spread,scheelbeek,69.77100372314453,72.64562249183655,sentence_word_score_Q,Polyunsaturated low fat spread,10
"Fat that is spread (thick amount) onto baguette: ticked olive spread, low fat",bread_baguette_spread_olive_lowfat_thick,bread,baguette,bread baguette spread olive lowfat thick,Low fat spread not polyunsaturated,scheelbeek,56.207191944122314,Low fat spread not polyunsaturated,scheelbeek,72.27308154,OLIVE OIL,petersson,47.70183265209198,Polyunsaturated low fat spread,scheelbeek,70.35575509,72.27308154,sentence_word_score_Q,Low fat spread not polyunsaturated,12
"Fat that is spread (thin amount) onto baguette: ticked olive spread, low fat",bread_baguette_spread_olive_lowfat_thin,bread,baguette,bread baguette spread olive lowfat thin,Low fat spread not polyunsaturated,scheelbeek,57.20919370651245,Reduced fat spread (not polyunsaturated) total,eustachio,74.05751347541809,OLIVE OIL,petersson,48.696449398994446,Polyunsaturated low fat spread,scheelbeek,70.22274136543274,74.05751347541809,sentence_word_score_Q,Reduced fat spread (not polyunsaturated) total,7
"Fat that is spread (medium amount) onto baguette: ticked olive spread, very low fat",bread_baguette_spread_olive_vlowfat_med,bread,baguette,bread baguette spread olive vlowfat med,Low fat spread not polyunsaturated,scheelbeek,56.60873055458069,Low fat spread not polyunsaturated,scheelbeek,70.81121206,OLIVE OIL,petersson,51.46071910858154,Polyunsaturated low fat spread,scheelbeek,72.09823132,72.09823132,shorthand_word_score_Q,Polyunsaturated low fat spread,10
"Fat that is spread (thick amount) onto baguette: ticked olive spread, very low fat",bread_baguette_spread_olive_vlowfat_thick,bread,baguette,bread baguette spread olive vlowfat thick,Low fat spread not polyunsaturated,scheelbeek,56.109488010406494,Low fat spread not polyunsaturated,scheelbeek,70.49376964569092,Wholemeal bread,scheelbeek,44.29326057434082,Polyunsaturated low fat spread,scheelbeek,72.44127988815308,72.44127988815308,shorthand_word_score_Q,Polyunsaturated low fat spread,12
"Fat that is spread (thin amount) onto baguette: ticked olive spread, very low fat",bread_baguette_spread_olive_vlowfat_thin,bread,baguette,bread baguette spread olive vlowfat thin,Low fat spread not polyunsaturated,scheelbeek,57.06776380538941,Reduced fat spread (not polyunsaturated),scheelbeek,71.77391648292542,Low fat spread not polyunsaturated,scheelbeek,45.631203055381775,Polyunsaturated low fat spread,scheelbeek,72.40626215934753,72.40626215934753,shorthand_word_score_Q,Polyunsaturated low fat spread,7
Fat that is spread (medium amount) onto baguette: ticked other spread e.g ghee,bread_baguette_spread_other_med,bread,baguette,bread baguette spread other med,Low fat spread not polyunsaturated,scheelbeek,54.79986071586609,Reduced fat spread (not polyunsaturated),scheelbeek,79.43098545074463,Other bread,scheelbeek,49.54677224159241,Other bread,scheelbeek,78.63262295722961,79.43098545074463,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),10
Fat that is spread (thick amount) onto baguette: ticked other spread e.g ghee,bread_baguette_spread_other_thick,bread,baguette,bread baguette spread other thick,Low fat spread not polyunsaturated,scheelbeek,53.78273129463196,Reduced fat spread (not polyunsaturated),scheelbeek,78.74931693077087,"White bread (not high fibre, not multiseed)",scheelbeek,44.20796632766723,Other bread,scheelbeek,81.21232390403748,81.21232390403748,shorthand_word_score_Q,Other bread,12
Fat that is spread (thin amount) onto baguette: ticked other spread e.g ghee,bread_baguette_spread_other_thin,bread,baguette,bread baguette spread other thin,Low fat spread not polyunsaturated,scheelbeek,54.84015941619873,Reduced fat spread (not polyunsaturated),scheelbeek,80.00505566596985,Other bread,scheelbeek,44.43799853,Other bread,scheelbeek,82.62309432029724,82.62309432029724,shorthand_word_score_Q,Other bread,7
Fat that is spread (medium amount) onto baguette: ticked polyunsaturated margarine (e.g Flora) and also cholesterol lowering,bread_baguette_spread_polymarg_chol_med,bread,baguette,bread baguette spread polymarg chol med,Other vegetable fats and oils,scheelbeek,59.39505696296692,Low fat spread not polyunsaturated,scheelbeek,69.45940852165222,BREAD MULTICEREAL**,petersson,47.413015365600586,Block margarine,scheelbeek,75.02639293670654,75.02639293670654,shorthand_word_score_Q,Block margarine,10
Fat that is spread (thick amount) onto baguette: ticked polyunsaturated margarine (e.g Flora) and also cholesterol lowering,bread_baguette_spread_polymarg_chol_thick,bread,baguette,bread baguette spread polymarg chol thick,Other vegetable fats and oils,scheelbeek,59.66171622276306,Low fat spread not polyunsaturated,scheelbeek,70.36962509155273,"White bread (not high fibre, not multiseed)",scheelbeek,45.34586966,Block margarine,scheelbeek,78.23978066444397,78.23978066444397,shorthand_word_score_Q,Block margarine,12
Fat that is spread (thin amount) onto baguette: ticked polyunsaturated margarine (e.g Flora) and also cholesterol lowering,bread_baguette_spread_polymarg_chol_thin,bread,baguette,bread baguette spread polymarg chol thin,Other vegetable fats and oils,scheelbeek,59.86779332,Low fat spread not polyunsaturated,scheelbeek,70.57392001152039,Polyunsaturated low fat spread,scheelbeek,47.077640891075134,Block margarine,scheelbeek,77.37348675727844,77.37348675727844,shorthand_word_score_Q,Block margarine,7
Fat that is spread (medium amount) onto baguette: ticked polyunsaturated margarine (e.g Flora) but not specified amount of fat,bread_baguette_spread_polymarg_dunno_med,bread,baguette,bread baguette spread polymarg dunno med,Low fat spread not polyunsaturated,scheelbeek,60.98393797874451,Low fat spread not polyunsaturated,scheelbeek,75.6283164,BREAD MULTICEREAL**,petersson,49.529290199279785,Block margarine,scheelbeek,75.07130504,75.6283164,sentence_word_score_Q,Low fat spread not polyunsaturated,10
Fat that is spread (thick amount) onto baguette:  ticked polyunsaturated margarine (e.g Flora) but not specified amount of fat,bread_baguette_spread_polymarg_dunno_thick,bread,baguette,bread baguette spread polymarg dunno thick,Low fat spread not polyunsaturated,scheelbeek,60.45143008232117,Low fat spread not polyunsaturated,scheelbeek,74.73489642,"White bread (not high fibre, not multiseed)",scheelbeek,46.79376780986786,Block margarine,scheelbeek,73.41477870941162,74.73489642,sentence_word_score_Q,Low fat spread not polyunsaturated,12
Fat that is spread (thin amount) onto baguette:  ticked polyunsaturated margarine (e.g Flora) but not specified amount of fat,bread_baguette_spread_polymarg_dunno_thin,bread,baguette,bread baguette spread polymarg dunno thin,Low fat spread not polyunsaturated,scheelbeek,61.33851408958435,Low fat spread not polyunsaturated,scheelbeek,74.60533380508423,Low fat spread not polyunsaturated,scheelbeek,50.01081824302673,Block margarine,scheelbeek,75.09681582450867,75.09681582450867,shorthand_word_score_Q,Block margarine,7
"Fat that is spread (medium amount) onto baguette: ticked polyunsaturated margarine (e.g Flora), normal amount of % fat",bread_baguette_spread_polymarg_fat_med,bread,baguette,bread baguette spread polymarg fat med,Polyunsaturated low fat spread,scheelbeek,56.81735277175903,Low fat spread not polyunsaturated,scheelbeek,69.91935968399048,Polyunsaturated low fat spread,scheelbeek,60.61400771141052,Block margarine,scheelbeek,76.41764283180237,76.41764283180237,shorthand_word_score_Q,Block margarine,10
"Fat that is spread (thick amount) onto baguette: ticked polyunsaturated margarine (e.g Flora), normal amount of % fat",bread_baguette_spread_polymarg_fat_thick,bread,baguette,bread baguette spread polymarg fat thick,Polyunsaturated low fat spread,scheelbeek,55.897510051727295,Low fat spread not polyunsaturated,scheelbeek,70.35625576972961,Polyunsaturated low fat spread,scheelbeek,60.94168424606323,Block margarine,scheelbeek,75.53031445,75.53031445,shorthand_word_score_Q,Block margarine,12
"Fat that is spread (thin amount) onto baguette: ticked polyunsaturated margarine (e.g Flora), normal amount of % fat",bread_baguette_spread_polymarg_fat_thin,bread,baguette,bread baguette spread polymarg fat thin,Polyunsaturated low fat spread,scheelbeek,56.66828751564026,Low fat spread not polyunsaturated,scheelbeek,70.42145729064941,Polyunsaturated low fat spread,scheelbeek,64.20846581459045,Block margarine,scheelbeek,75.96203684806824,75.96203684806824,shorthand_word_score_Q,Block margarine,7
"Fat that is spread (medium amount) onto baguette: ticked polyunsaturated margarine (e.g Flora), low fat",bread_baguette_spread_polymarg_lowfat_med,bread,baguette,bread baguette spread polymarg lowfat med,Polyunsaturated low fat spread,scheelbeek,58.40278864,Low fat spread not polyunsaturated,scheelbeek,70.75367569923401,Polyunsaturated low fat spread,scheelbeek,57.52977132797241,Block margarine,scheelbeek,73.31771255,73.31771255,shorthand_word_score_Q,Block margarine,10
"Fat that is spread (thick amount) onto baguette: ticked polyunsaturated margarine (e.g Flora), low fat",bread_baguette_spread_polymarg_lowfat_thick,bread,baguette,bread baguette spread polymarg lowfat thick,Polyunsaturated low fat spread,scheelbeek,57.41236209869385,Low fat spread not polyunsaturated,scheelbeek,70.65618038,Polyunsaturated low fat spread,scheelbeek,55.02598285675049,Block margarine,scheelbeek,72.17422127723694,72.17422127723694,shorthand_word_score_Q,Block margarine,12
"Fat that is spread (thin amount) onto baguette: ticked polyunsaturated margarine (e.g Flora), low fat",bread_baguette_spread_polymarg_lowfat_thin,bread,baguette,bread baguette spread polymarg lowfat thin,Polyunsaturated low fat spread,scheelbeek,57.874977588653564,Low fat spread not polyunsaturated,scheelbeek,70.34622430801392,Low fat spread not polyunsaturated,scheelbeek,58.55399966239929,Block margarine,scheelbeek,71.80868387,71.80868387,shorthand_word_score_Q,Block margarine,7
"Fat that is spread (medium amount) onto baguette: ticked polyunsaturated margarine (e.g Flora), very low fat",bread_baguette_spread_polymarg_vlowfat_med,bread,baguette,bread baguette spread polymarg vlowfat med,Low fat spread not polyunsaturated,scheelbeek,56.35603666305542,Low fat spread not polyunsaturated,scheelbeek,70.39200664,Polyunsaturated low fat spread total,eustachio,52.32734680175781,Block margarine,scheelbeek,74.46038126945496,74.46038126945496,shorthand_word_score_Q,Block margarine,10
